application_id: 6	name: MCS_distance_10_frames_10_numberofspots_1000_sigmamean_10.0_sigmastd_3.33333333333_sample-heterogeneity_2.0_0.txt	filepath: /Volumes/sniekamp/TIRF-Data/20170123_Nanoruler/20170123_40nm_20x20beads_1	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x	y	intensity	background	width	a	theta	sigma	intensity_aperture	background_aperture	intensity_ratio	m_sigma	integral_aperture_sigma
13025	4	1	2	25	1	1	12480.267465	12470.8609224	1	1	1	1	1	16.9175915583	1	1	1	16.9175915583	16.9175915583
13026	4	1	2	26	1	1	12517.6581575	12485.4063473	1	1	1	1	1	7.13465301244	1	1	1	7.13465301244	7.13465301244
13027	4	1	2	27	1	1	12499.5985996	12506.2090262	1	1	1	1	1	10.3253715066	1	1	1	10.3253715066	10.3253715066
13028	4	1	2	28	1	1	12507.7198582	12497.1950832	1	1	1	1	1	10.8286445184	1	1	1	10.8286445184	10.8286445184
13029	4	1	2	29	1	1	12508.9122225	12496.3388158	1	1	1	1	1	6.83919324247	1	1	1	6.83919324247	6.83919324247
13030	4	1	2	30	1	1	12510.0854001	12484.0688692	1	1	1	1	1	8.08705303386	1	1	1	8.08705303386	8.08705303386
13031	4	1	2	31	1	1	12524.6634964	12486.122956	1	1	1	1	1	13.6455920016	1	1	1	13.6455920016	13.6455920016
13032	4	1	2	32	1	1	12525.7902612	12511.3830751	1	1	1	1	1	9.91460055897	1	1	1	9.91460055897	9.91460055897
13033	4	1	2	33	1	1	12507.3114871	12524.6893179	1	1	1	1	1	14.2618455568	1	1	1	14.2618455568	14.2618455568
13034	4	1	2	34	1	1	12504.3782556	12495.8178591	1	1	1	1	1	4.35207530297	1	1	1	4.35207530297	4.35207530297
13035	4	1	2	35	1	1	12507.2114157	12482.3286411	1	1	1	1	1	12.2491265711	1	1	1	12.2491265711	12.2491265711
13036	4	1	2	36	1	1	12516.2465097	12494.2082296	1	1	1	1	1	14.8064992037	1	1	1	14.8064992037	14.8064992037
13037	4	1	2	37	1	1	12512.0168188	12522.9391184	1	1	1	1	1	15.5668225564	1	1	1	15.5668225564	15.5668225564
13038	4	1	2	38	1	1	12510.5358636	12506.4987325	1	1	1	1	1	5.94785459323	1	1	1	5.94785459323	5.94785459323
13039	4	1	2	39	1	1	12537.2087715	12519.1244097	1	1	1	1	1	13.4263838423	1	1	1	13.4263838423	13.4263838423
13040	4	1	2	40	1	1	12502.9132173	12492.965917	1	1	1	1	1	6.49915446752	1	1	1	6.49915446752	6.49915446752
13041	4	1	2	41	1	1	12508.1607524	12507.4061231	1	1	1	1	1	8.45866310816	1	1	1	8.45866310816	8.45866310816
13042	4	1	2	42	1	1	12499.8245561	12495.654024	1	1	1	1	1	8.18090184472	1	1	1	8.18090184472	8.18090184472
13043	4	1	2	43	1	1	12494.4402909	12481.3058211	1	1	1	1	1	8.07973232649	1	1	1	8.07973232649	8.07973232649
13044	4	1	2	44	1	1	12510.496603	12500.4851426	1	1	1	1	1	6.79704117564	1	1	1	6.79704117564	6.79704117564
13045	4	1	2	45	1	1	12520.2684323	12488.1029492	1	1	1	1	1	5.90096519569	1	1	1	5.90096519569	5.90096519569
13046	4	1	2	46	1	1	12518.3291742	12484.3126331	1	1	1	1	1	15.2842304101	1	1	1	15.2842304101	15.2842304101
13047	4	1	2	47	1	1	12505.567168	12511.0223345	1	1	1	1	1	12.0362998183	1	1	1	12.0362998183	12.0362998183
13048	4	1	2	48	1	1	12510.2001857	12500.9778791	1	1	1	1	1	8.40263264215	1	1	1	8.40263264215	8.40263264215
13049	4	1	2	49	1	1	12510.4277336	12495.0627026	1	1	1	1	1	6.35364979151	1	1	1	6.35364979151	6.35364979151
13050	4	1	2	50	1	1	12487.4021718	12479.6551579	1	1	1	1	1	10.0994826673	1	1	1	10.0994826673	10.0994826673
13051	4	1	2	51	1	1	12511.4452809	12493.5755679	1	1	1	1	1	4.04026168735	1	1	1	4.04026168735	4.04026168735
13052	4	1	2	52	1	1	12493.3014181	12506.1316952	1	1	1	1	1	6.95345444209	1	1	1	6.95345444209	6.95345444209
13053	4	1	2	53	1	1	12507.3437494	12510.2369486	1	1	1	1	1	6.91701421558	1	1	1	6.91701421558	6.91701421558
13054	4	1	2	54	1	1	12511.1500731	12531.8835425	1	1	1	1	1	8.98098664671	1	1	1	8.98098664671	8.98098664671
13055	4	1	2	55	1	1	12525.0056926	12509.6021588	1	1	1	1	1	8.89058473	1	1	1	8.89058473	8.89058473
13056	4	1	2	56	1	1	12530.5623109	12501.2491289	1	1	1	1	1	12.6064620586	1	1	1	12.6064620586	12.6064620586
13057	4	1	2	57	1	1	12515.0238673	12496.8732509	1	1	1	1	1	11.5144375694	1	1	1	11.5144375694	11.5144375694
13058	4	1	2	58	1	1	12517.0572651	12491.7036093	1	1	1	1	1	10.659025237	1	1	1	10.659025237	10.659025237
13059	4	1	2	59	1	1	12509.723392	12498.3612214	1	1	1	1	1	8.57761118743	1	1	1	8.57761118743	8.57761118743
13060	4	1	2	60	1	1	12509.8765258	12507.7961643	1	1	1	1	1	7.73403687989	1	1	1	7.73403687989	7.73403687989
13061	4	1	2	61	1	1	12497.5980721	12483.1741641	1	1	1	1	1	13.0108912315	1	1	1	13.0108912315	13.0108912315
13062	4	1	2	62	1	1	12502.8965742	12522.2548175	1	1	1	1	1	12.7335532468	1	1	1	12.7335532468	12.7335532468
13063	4	1	2	63	1	1	12516.8867397	12503.2073354	1	1	1	1	1	11.219562105	1	1	1	11.219562105	11.219562105
13064	4	1	2	64	1	1	12525.7453886	12522.8148912	1	1	1	1	1	10.3821907679	1	1	1	10.3821907679	10.3821907679
13065	4	1	2	65	1	1	12514.7649371	12508.0561909	1	1	1	1	1	7.88182684497	1	1	1	7.88182684497	7.88182684497
13066	4	1	2	66	1	1	12500.3356903	12500.3283167	1	1	1	1	1	10.1040301452	1	1	1	10.1040301452	10.1040301452
13067	4	1	2	67	1	1	12509.9258894	12504.9871695	1	1	1	1	1	10.5700111944	1	1	1	10.5700111944	10.5700111944
13068	4	1	2	68	1	1	12502.505662	12490.3102756	1	1	1	1	1	7.86529306167	1	1	1	7.86529306167	7.86529306167
13069	4	1	2	69	1	1	12487.4051274	12501.1827468	1	1	1	1	1	13.3004260344	1	1	1	13.3004260344	13.3004260344
13070	4	1	2	70	1	1	12498.3353457	12497.2424188	1	1	1	1	1	7.74691764147	1	1	1	7.74691764147	7.74691764147
13071	4	1	2	71	1	1	12499.8980569	12498.9052289	1	1	1	1	1	3.52205037419	1	1	1	3.52205037419	3.52205037419
13072	4	1	2	72	1	1	12504.3930862	12490.6644264	1	1	1	1	1	11.074133444	1	1	1	11.074133444	11.074133444
13073	4	1	2	73	1	1	12514.0557092	12504.6888513	1	1	1	1	1	10.9433713148	1	1	1	10.9433713148	10.9433713148
13074	4	1	2	74	1	1	12504.5178184	12499.9461748	1	1	1	1	1	9.36862914279	1	1	1	9.36862914279	9.36862914279
13075	4	1	2	75	1	1	12526.598481	12499.1896013	1	1	1	1	1	8.07489617487	1	1	1	8.07489617487	8.07489617487
13076	4	1	2	76	1	1	12511.9273942	12483.5248054	1	1	1	1	1	10.4453456362	1	1	1	10.4453456362	10.4453456362
13077	4	1	2	77	1	1	12505.4381976	12501.507592	1	1	1	1	1	6.8325496282	1	1	1	6.8325496282	6.8325496282
13078	4	1	2	78	1	1	12510.8993631	12518.3267287	1	1	1	1	1	6.46371587633	1	1	1	6.46371587633	6.46371587633
13079	4	1	2	79	1	1	12496.2543887	12499.4814158	1	1	1	1	1	11.4544704737	1	1	1	11.4544704737	11.4544704737
13080	4	1	2	80	1	1	12506.5999454	12503.0447853	1	1	1	1	1	7.81602632011	1	1	1	7.81602632011	7.81602632011
13081	4	1	2	81	1	1	12514.0146319	12486.7091241	1	1	1	1	1	8.90982565944	1	1	1	8.90982565944	8.90982565944
13082	4	1	2	82	1	1	12514.9370867	12500.426967	1	1	1	1	1	11.8018997702	1	1	1	11.8018997702	11.8018997702
13083	4	1	2	83	1	1	12504.5049021	12503.3933439	1	1	1	1	1	5.59521810275	1	1	1	5.59521810275	5.59521810275
13084	4	1	2	84	1	1	12526.9459996	12498.3309886	1	1	1	1	1	9.25582026024	1	1	1	9.25582026024	9.25582026024
13085	4	1	2	85	1	1	12501.1226054	12486.8681066	1	1	1	1	1	9.35422564304	1	1	1	9.35422564304	9.35422564304
13086	4	1	2	86	1	1	12506.5856077	12504.749063	1	1	1	1	1	10.8779378673	1	1	1	10.8779378673	10.8779378673
13087	4	1	2	87	1	1	12514.0408937	12498.2870113	1	1	1	1	1	7.96784174031	1	1	1	7.96784174031	7.96784174031
13088	4	1	2	88	1	1	12492.9706955	12522.1754751	1	1	1	1	1	12.8923131663	1	1	1	12.8923131663	12.8923131663
13089	4	1	2	89	1	1	12536.2408276	12511.2418929	1	1	1	1	1	15.1610523894	1	1	1	15.1610523894	15.1610523894
13090	4	1	2	90	1	1	12498.7988308	12500.9765888	1	1	1	1	1	10.7268604551	1	1	1	10.7268604551	10.7268604551
13091	4	1	2	91	1	1	12517.7752251	12486.4882781	1	1	1	1	1	9.97949551324	1	1	1	9.97949551324	9.97949551324
13092	4	1	2	92	1	1	12502.8303056	12500.1454094	1	1	1	1	1	7.01599059277	1	1	1	7.01599059277	7.01599059277
13093	4	1	2	93	1	1	12520.1824505	12503.3230546	1	1	1	1	1	12.4583449516	1	1	1	12.4583449516	12.4583449516
13094	4	1	2	94	1	1	12512.9383	12493.6257592	1	1	1	1	1	8.16280355408	1	1	1	8.16280355408	8.16280355408
13095	4	1	2	95	1	1	12516.4989941	12492.3737856	1	1	1	1	1	12.0755991168	1	1	1	12.0755991168	12.0755991168
13096	4	1	2	96	1	1	12526.4226105	12515.0919536	1	1	1	1	1	10.7571445811	1	1	1	10.7571445811	10.7571445811
13097	4	1	2	97	1	1	12508.9898305	12500.5243098	1	1	1	1	1	9.23729381838	1	1	1	9.23729381838	9.23729381838
13098	4	1	2	98	1	1	12520.3793713	12503.0845813	1	1	1	1	1	15.9549964492	1	1	1	15.9549964492	15.9549964492
13099	4	1	2	99	1	1	12514.8846926	12497.674869	1	1	1	1	1	5.16355670092	1	1	1	5.16355670092	5.16355670092
13100	4	1	2	100	1	1	12502.9931401	12501.6574888	1	1	1	1	1	10.4955012896	1	1	1	10.4955012896	10.4955012896
13101	4	1	2	101	1	1	12505.6418707	12489.467521	1	1	1	1	1	9.0961125198	1	1	1	9.0961125198	9.0961125198
13102	4	1	2	102	1	1	12513.5340894	12496.1557451	1	1	1	1	1	8.95628942423	1	1	1	8.95628942423	8.95628942423
13103	4	1	2	103	1	1	12508.4789114	12477.384288	1	1	1	1	1	10.850592413	1	1	1	10.850592413	10.850592413
13104	4	1	2	104	1	1	12501.9585295	12484.2981335	1	1	1	1	1	13.3542471909	1	1	1	13.3542471909	13.3542471909
13105	4	1	2	105	1	1	12513.0010423	12504.0435722	1	1	1	1	1	8.09390615774	1	1	1	8.09390615774	8.09390615774
13106	4	1	2	106	1	1	12519.5088439	12505.980714	1	1	1	1	1	11.0117139879	1	1	1	11.0117139879	11.0117139879
13107	4	1	2	107	1	1	12527.7191844	12486.3625106	1	1	1	1	1	10.4197389205	1	1	1	10.4197389205	10.4197389205
13108	4	1	2	108	1	1	12525.8835286	12480.3964592	1	1	1	1	1	9.23951778323	1	1	1	9.23951778323	9.23951778323
13109	4	1	2	109	1	1	12505.9898638	12500.4289489	1	1	1	1	1	6.36890210723	1	1	1	6.36890210723	6.36890210723
13110	4	1	2	110	1	1	12510.956789	12517.1256956	1	1	1	1	1	14.5030729748	1	1	1	14.5030729748	14.5030729748
13111	4	1	2	111	1	1	12512.1692401	12499.6583396	1	1	1	1	1	4.97662850213	1	1	1	4.97662850213	4.97662850213
13112	4	1	2	112	1	1	12523.7386512	12501.1345283	1	1	1	1	1	11.7686766186	1	1	1	11.7686766186	11.7686766186
13113	4	1	2	113	1	1	12514.8627446	12503.6103852	1	1	1	1	1	6.16218438421	1	1	1	6.16218438421	6.16218438421
13114	4	1	2	114	1	1	12511.479156	12494.0851737	1	1	1	1	1	5.67147178433	1	1	1	5.67147178433	5.67147178433
13115	4	1	2	115	1	1	12516.8964638	12487.6295866	1	1	1	1	1	6.67151420249	1	1	1	6.67151420249	6.67151420249
13116	4	1	2	116	1	1	12509.1997122	12492.2466726	1	1	1	1	1	8.27970419056	1	1	1	8.27970419056	8.27970419056
13117	4	1	2	117	1	1	12503.012479	12505.986154	1	1	1	1	1	6.05470789859	1	1	1	6.05470789859	6.05470789859
13118	4	1	2	118	1	1	12512.6900745	12510.4973705	1	1	1	1	1	10.5307585598	1	1	1	10.5307585598	10.5307585598
13119	4	1	2	119	1	1	12511.4639837	12499.8828212	1	1	1	1	1	9.80237796712	1	1	1	9.80237796712	9.80237796712
13120	4	1	2	120	1	1	12509.3598265	12496.1044318	1	1	1	1	1	6.67383411216	1	1	1	6.67383411216	6.67383411216
13121	4	1	2	121	1	1	12521.6233044	12493.936723	1	1	1	1	1	10.7443949293	1	1	1	10.7443949293	10.7443949293
13122	4	1	2	122	1	1	12516.8969786	12485.6227217	1	1	1	1	1	9.96166283664	1	1	1	9.96166283664	9.96166283664
13123	4	1	2	123	1	1	12515.9620764	12512.5198249	1	1	1	1	1	13.984056648	1	1	1	13.984056648	13.984056648
13124	4	1	2	124	1	1	12516.6155414	12505.8658602	1	1	1	1	1	9.78981430522	1	1	1	9.78981430522	9.78981430522
13125	4	1	2	125	1	1	12509.6931922	12491.4332241	1	1	1	1	1	7.51140033454	1	1	1	7.51140033454	7.51140033454
13126	4	1	2	126	1	1	12505.2838847	12510.488828	1	1	1	1	1	10.5731600065	1	1	1	10.5731600065	10.5731600065
13127	4	1	2	127	1	1	12515.6765837	12514.6512265	1	1	1	1	1	8.41497511415	1	1	1	8.41497511415	8.41497511415
13128	4	1	2	128	1	1	12491.3555487	12515.5970646	1	1	1	1	1	9.12165988892	1	1	1	9.12165988892	9.12165988892
13129	4	1	2	129	1	1	12523.6496819	12500.9580088	1	1	1	1	1	9.56489782658	1	1	1	9.56489782658	9.56489782658
13130	4	1	2	130	1	1	12518.2709768	12500.0300135	1	1	1	1	1	9.40599930465	1	1	1	9.40599930465	9.40599930465
13131	4	1	2	131	1	1	12504.0647014	12498.4095689	1	1	1	1	1	12.1012548107	1	1	1	12.1012548107	12.1012548107
13132	4	1	2	132	1	1	12510.7862887	12476.1212537	1	1	1	1	1	15.0945834496	1	1	1	15.0945834496	15.0945834496
13133	4	1	2	133	1	1	12498.231389	12488.3722851	1	1	1	1	1	11.46767423	1	1	1	11.46767423	11.46767423
13134	4	1	2	134	1	1	12510.4575844	12487.7827787	1	1	1	1	1	10.4649624588	1	1	1	10.4649624588	10.4649624588
13135	4	1	2	135	1	1	12525.0644428	12499.5634154	1	1	1	1	1	9.48288118962	1	1	1	9.48288118962	9.48288118962
13136	4	1	2	136	1	1	12475.4959545	12486.7500087	1	1	1	1	1	11.4973268631	1	1	1	11.4973268631	11.4973268631
13137	4	1	2	137	1	1	12503.547337	12491.045349	1	1	1	1	1	7.33120458819	1	1	1	7.33120458819	7.33120458819
13138	4	1	2	138	1	1	12505.738409	12495.1705341	1	1	1	1	1	7.40596051401	1	1	1	7.40596051401	7.40596051401
13139	4	1	2	139	1	1	12517.1095082	12499.260798	1	1	1	1	1	7.28743323416	1	1	1	7.28743323416	7.28743323416
13140	4	1	2	140	1	1	12483.8278192	12505.4991502	1	1	1	1	1	11.5079963636	1	1	1	11.5079963636	11.5079963636
13141	4	1	2	141	1	1	12509.3232192	12501.4305331	1	1	1	1	1	8.45835750388	1	1	1	8.45835750388	8.45835750388
13142	4	1	2	142	1	1	12513.8763578	12500.558274	1	1	1	1	1	8.78873839411	1	1	1	8.78873839411	8.78873839411
13143	4	1	2	143	1	1	12504.43568	12488.9310899	1	1	1	1	1	17.933414081	1	1	1	17.933414081	17.933414081
13144	4	1	2	144	1	1	12522.025007	12496.4670159	1	1	1	1	1	7.37119939102	1	1	1	7.37119939102	7.37119939102
13145	4	1	2	145	1	1	12505.8394956	12490.0067764	1	1	1	1	1	12.5115931587	1	1	1	12.5115931587	12.5115931587
13146	4	1	2	146	1	1	12499.723631	12494.993069	1	1	1	1	1	9.04262377229	1	1	1	9.04262377229	9.04262377229
13147	4	1	2	147	1	1	12516.7666108	12465.6202308	1	1	1	1	1	16.9324072586	1	1	1	16.9324072586	16.9324072586
13148	4	1	2	148	1	1	12534.1205494	12520.5574539	1	1	1	1	1	16.4530627222	1	1	1	16.4530627222	16.4530627222
13149	4	1	2	149	1	1	12498.2270165	12504.3768807	1	1	1	1	1	13.3419568822	1	1	1	13.3419568822	13.3419568822
13150	4	1	2	150	1	1	12499.2608943	12494.2962992	1	1	1	1	1	10.7749026484	1	1	1	10.7749026484	10.7749026484
13151	4	1	2	151	1	1	12517.189748	12485.9070661	1	1	1	1	1	13.8537107008	1	1	1	13.8537107008	13.8537107008
13152	4	1	2	152	1	1	12502.585139	12490.6513097	1	1	1	1	1	9.68812770795	1	1	1	9.68812770795	9.68812770795
13153	4	1	2	153	1	1	12507.814025	12510.2261326	1	1	1	1	1	9.84628651694	1	1	1	9.84628651694	9.84628651694
13154	4	1	2	154	1	1	12515.0705469	12509.0230024	1	1	1	1	1	7.47606319613	1	1	1	7.47606319613	7.47606319613
13155	4	1	2	155	1	1	12520.1436058	12504.9549553	1	1	1	1	1	9.71537080781	1	1	1	9.71537080781	9.71537080781
13156	4	1	2	156	1	1	12479.992423	12515.8821614	1	1	1	1	1	16.8759659777	1	1	1	16.8759659777	16.8759659777
13157	4	1	2	157	1	1	12513.7308076	12495.1298639	1	1	1	1	1	8.21092242579	1	1	1	8.21092242579	8.21092242579
13158	4	1	2	158	1	1	12515.900438	12496.3142589	1	1	1	1	1	6.78037316356	1	1	1	6.78037316356	6.78037316356
13159	4	1	2	159	1	1	12507.0430811	12507.7917456	1	1	1	1	1	9.90302511714	1	1	1	9.90302511714	9.90302511714
13160	4	1	2	160	1	1	12509.6840852	12509.2808143	1	1	1	1	1	6.88668957359	1	1	1	6.88668957359	6.88668957359
13161	4	1	2	161	1	1	12496.5814877	12491.976078	1	1	1	1	1	16.7327216281	1	1	1	16.7327216281	16.7327216281
13162	4	1	2	162	1	1	12489.7440488	12510.7153792	1	1	1	1	1	21.3269112608	1	1	1	21.3269112608	21.3269112608
13163	4	1	2	163	1	1	12510.5058258	12512.832343	1	1	1	1	1	15.6055066168	1	1	1	15.6055066168	15.6055066168
13164	4	1	2	164	1	1	12534.15138	12528.8797551	1	1	1	1	1	13.4657516763	1	1	1	13.4657516763	13.4657516763
13165	4	1	2	165	1	1	12509.5279058	12501.4745095	1	1	1	1	1	13.8116282518	1	1	1	13.8116282518	13.8116282518
13166	4	1	2	166	1	1	12524.7468026	12488.0195038	1	1	1	1	1	10.0580882535	1	1	1	10.0580882535	10.0580882535
13167	4	1	2	167	1	1	12513.1055145	12506.4074508	1	1	1	1	1	10.2337165832	1	1	1	10.2337165832	10.2337165832
13168	4	1	2	168	1	1	12483.6288222	12504.1245133	1	1	1	1	1	8.11030360169	1	1	1	8.11030360169	8.11030360169
13169	4	1	2	169	1	1	12516.5010074	12509.0706627	1	1	1	1	1	7.29092869687	1	1	1	7.29092869687	7.29092869687
13170	4	1	2	170	1	1	12516.0751333	12497.3939895	1	1	1	1	1	9.12935499801	1	1	1	9.12935499801	9.12935499801
13171	4	1	2	171	1	1	12529.7370416	12499.0715746	1	1	1	1	1	10.1041771726	1	1	1	10.1041771726	10.1041771726
13172	4	1	2	172	1	1	12496.7791364	12494.7320154	1	1	1	1	1	5.86382424817	1	1	1	5.86382424817	5.86382424817
13173	4	1	2	173	1	1	12509.3291202	12491.7903165	1	1	1	1	1	11.0210913025	1	1	1	11.0210913025	11.0210913025
13174	4	1	2	174	1	1	12523.4386763	12519.6856724	1	1	1	1	1	7.71657540269	1	1	1	7.71657540269	7.71657540269
13175	4	1	2	175	1	1	12508.777482	12500.0173555	1	1	1	1	1	8.70579438295	1	1	1	8.70579438295	8.70579438295
13176	4	1	2	176	1	1	12499.2463795	12504.5534529	1	1	1	1	1	10.2334905082	1	1	1	10.2334905082	10.2334905082
13177	4	1	2	177	1	1	12518.7953766	12492.5343242	1	1	1	1	1	5.33861502409	1	1	1	5.33861502409	5.33861502409
13178	4	1	2	178	1	1	12507.006005	12503.3057036	1	1	1	1	1	9.96015034047	1	1	1	9.96015034047	9.96015034047
13179	4	1	2	179	1	1	12520.5540001	12492.9910802	1	1	1	1	1	17.0738179839	1	1	1	17.0738179839	17.0738179839
13180	4	1	2	180	1	1	12519.1956807	12487.2847513	1	1	1	1	1	11.6156632007	1	1	1	11.6156632007	11.6156632007
13181	4	1	2	181	1	1	12514.5518163	12508.0955475	1	1	1	1	1	11.0738786315	1	1	1	11.0738786315	11.0738786315
13182	4	1	2	182	1	1	12526.2689264	12485.3663516	1	1	1	1	1	10.761218329	1	1	1	10.761218329	10.761218329
13183	4	1	2	183	1	1	12514.4318732	12496.7034072	1	1	1	1	1	4.10173766257	1	1	1	4.10173766257	4.10173766257
13184	4	1	2	184	1	1	12519.5544097	12500.604105	1	1	1	1	1	13.6059886486	1	1	1	13.6059886486	13.6059886486
13185	4	1	2	185	1	1	12508.5800367	12502.2036745	1	1	1	1	1	10.694685943	1	1	1	10.694685943	10.694685943
13186	4	1	2	186	1	1	12507.7792164	12496.5906646	1	1	1	1	1	10.0542448586	1	1	1	10.0542448586	10.0542448586
13187	4	1	2	187	1	1	12502.6302382	12495.112763	1	1	1	1	1	12.6397002668	1	1	1	12.6397002668	12.6397002668
13188	4	1	2	188	1	1	12525.8609001	12496.9126227	1	1	1	1	1	7.89388597758	1	1	1	7.89388597758	7.89388597758
13189	4	1	2	189	1	1	12499.6584058	12498.3278934	1	1	1	1	1	9.23797271734	1	1	1	9.23797271734	9.23797271734
13190	4	1	2	190	1	1	12516.1608151	12499.1803829	1	1	1	1	1	9.33760599712	1	1	1	9.33760599712	9.33760599712
13191	4	1	2	191	1	1	12543.0420354	12506.0212027	1	1	1	1	1	13.7481603117	1	1	1	13.7481603117	13.7481603117
13192	4	1	2	192	1	1	12512.3907712	12495.7202948	1	1	1	1	1	7.30651243338	1	1	1	7.30651243338	7.30651243338
13193	4	1	2	193	1	1	12512.7100817	12486.006025	1	1	1	1	1	11.1955221851	1	1	1	11.1955221851	11.1955221851
13194	4	1	2	194	1	1	12511.0963497	12493.7220705	1	1	1	1	1	5.22224869792	1	1	1	5.22224869792	5.22224869792
13195	4	1	2	195	1	1	12523.1669778	12502.4639655	1	1	1	1	1	22.269753844	1	1	1	22.269753844	22.269753844
13196	4	1	2	196	1	1	12490.6851901	12503.414778	1	1	1	1	1	12.124557766	1	1	1	12.124557766	12.124557766
13197	4	1	2	197	1	1	12483.783033	12495.5170058	1	1	1	1	1	17.0560540497	1	1	1	17.0560540497	17.0560540497
13198	4	1	2	198	1	1	12505.9162989	12501.6533441	1	1	1	1	1	5.30679685809	1	1	1	5.30679685809	5.30679685809
13199	4	1	2	199	1	1	12507.7858741	12495.6142901	1	1	1	1	1	7.6069324273	1	1	1	7.6069324273	7.6069324273
13200	4	1	2	200	1	1	12509.3521185	12517.6335264	1	1	1	1	1	12.3641315883	1	1	1	12.3641315883	12.3641315883
13201	4	1	2	201	1	1	12506.1062131	12487.0333492	1	1	1	1	1	5.7195280171	1	1	1	5.7195280171	5.7195280171
13202	4	1	2	202	1	1	12510.254976	12508.8569663	1	1	1	1	1	7.03236276305	1	1	1	7.03236276305	7.03236276305
13203	4	1	2	203	1	1	12518.4723089	12492.7964161	1	1	1	1	1	11.1366225674	1	1	1	11.1366225674	11.1366225674
13204	4	1	2	204	1	1	12501.040085	12505.1395327	1	1	1	1	1	8.1082988125	1	1	1	8.1082988125	8.1082988125
13205	4	1	2	205	1	1	12488.3173385	12491.2387513	1	1	1	1	1	19.0218123745	1	1	1	19.0218123745	19.0218123745
13206	4	1	2	206	1	1	12516.2906578	12505.6568673	1	1	1	1	1	6.97506951797	1	1	1	6.97506951797	6.97506951797
13207	4	1	2	207	1	1	12519.5388195	12497.8119914	1	1	1	1	1	8.24341566618	1	1	1	8.24341566618	8.24341566618
13208	4	1	2	208	1	1	12509.6759041	12504.6673293	1	1	1	1	1	6.21927490363	1	1	1	6.21927490363	6.21927490363
13209	4	1	2	209	1	1	12507.8860137	12500.5788595	1	1	1	1	1	5.76283227791	1	1	1	5.76283227791	5.76283227791
13210	4	1	2	210	1	1	12517.9114549	12499.3476195	1	1	1	1	1	6.55068154486	1	1	1	6.55068154486	6.55068154486
13211	4	1	2	211	1	1	12505.4975596	12498.5681311	1	1	1	1	1	7.23032935285	1	1	1	7.23032935285	7.23032935285
13212	4	1	2	212	1	1	12503.1047446	12503.3179836	1	1	1	1	1	5.77373435175	1	1	1	5.77373435175	5.77373435175
13213	4	1	2	213	1	1	12512.3471421	12524.0852532	1	1	1	1	1	12.4170321987	1	1	1	12.4170321987	12.4170321987
13214	4	1	2	214	1	1	12508.1494796	12508.85482	1	1	1	1	1	10.008906147	1	1	1	10.008906147	10.008906147
13215	4	1	2	215	1	1	12515.1162004	12484.1823959	1	1	1	1	1	9.12933788469	1	1	1	9.12933788469	9.12933788469
13216	4	1	2	216	1	1	12502.0761364	12508.473423	1	1	1	1	1	10.3226482181	1	1	1	10.3226482181	10.3226482181
13217	4	1	2	217	1	1	12506.045568	12508.6405742	1	1	1	1	1	7.70870469626	1	1	1	7.70870469626	7.70870469626
13218	4	1	2	218	1	1	12503.1564892	12504.1736314	1	1	1	1	1	10.0666693439	1	1	1	10.0666693439	10.0666693439
13219	4	1	2	219	1	1	12502.2427273	12496.3471169	1	1	1	1	1	6.12711407406	1	1	1	6.12711407406	6.12711407406
13220	4	1	2	220	1	1	12488.7786191	12450.7092177	1	1	1	1	1	21.7766395322	1	1	1	21.7766395322	21.7766395322
13221	4	1	2	221	1	1	12512.9759341	12497.8252715	1	1	1	1	1	10.2595902732	1	1	1	10.2595902732	10.2595902732
13222	4	1	2	222	1	1	12475.4154873	12500.5375649	1	1	1	1	1	14.223367269	1	1	1	14.223367269	14.223367269
13223	4	1	2	223	1	1	12502.7814841	12507.2701463	1	1	1	1	1	13.1951293898	1	1	1	13.1951293898	13.1951293898
13224	4	1	2	224	1	1	12513.2381651	12492.3421436	1	1	1	1	1	10.5062556222	1	1	1	10.5062556222	10.5062556222
13225	4	1	2	225	1	1	12500.667551	12512.2190143	1	1	1	1	1	9.90116590166	1	1	1	9.90116590166	9.90116590166
13226	4	1	2	226	1	1	12531.097351	12515.7432053	1	1	1	1	1	13.9566699863	1	1	1	13.9566699863	13.9566699863
13227	4	1	2	227	1	1	12512.0270119	12503.3902368	1	1	1	1	1	9.25334776041	1	1	1	9.25334776041	9.25334776041
13228	4	1	2	228	1	1	12494.3915527	12515.3170436	1	1	1	1	1	14.4056723199	1	1	1	14.4056723199	14.4056723199
13229	4	1	2	229	1	1	12514.52385	12508.1229951	1	1	1	1	1	9.16511531045	1	1	1	9.16511531045	9.16511531045
13230	4	1	2	230	1	1	12510.9668973	12516.1179692	1	1	1	1	1	10.6129237106	1	1	1	10.6129237106	10.6129237106
13231	4	1	2	231	1	1	12496.4480873	12506.2971205	1	1	1	1	1	9.87264607614	1	1	1	9.87264607614	9.87264607614
13232	4	1	2	232	1	1	12492.8271951	12491.6212321	1	1	1	1	1	9.53172751442	1	1	1	9.53172751442	9.53172751442
